dteday,hr,weekday,casual
2011-02-08,20,Selasa,3
2011-02-08,21,Selasa,8
2011-02-08,22,Selasa,0
2011-02-08,23,Selasa,3
2011-02-09,0,Rabu,0
2011-02-09,1,Rabu,0
2011-02-09,2,Rabu,1
2011-02-09,3,Rabu,0
2011-02-09,5,Rabu,0
2011-02-09,6,Rabu,0
2011-02-09,7,Rabu,4
2011-02-09,8,Rabu,1
2011-02-09,9,Rabu,4
2011-02-09,10,Rabu,8
2011-02-09,11,Rabu,1
2011-02-09,12,Rabu,4
2011-02-09,13,Rabu,2
2011-02-09,14,Rabu,2
2011-02-09,15,Rabu,3
2011-02-09,16,Rabu,7
2011-02-09,17,Rabu,9
2011-02-09,18,Rabu,2
2011-02-09,19,Rabu,1
2011-02-09,20,Rabu,0
2011-02-09,21,Rabu,0
2011-02-09,22,Rabu,4
2011-02-09,23,Rabu,0
2011-02-10,0,Kamis,0
2011-02-10,1,Kamis,0
2011-02-10,2,Kamis,0
2011-02-10,4,Kamis,0
2011-02-10,5,Kamis,0
2011-02-10,6,Kamis,0
2011-02-10,7,Kamis,0
2011-02-10,8,Kamis,5
2011-02-10,9,Kamis,1
2011-02-10,10,Kamis,1
2011-02-10,11,Kamis,1
2011-02-10,12,Kamis,4
2011-02-10,13,Kamis,3
2011-02-10,14,Kamis,6
2011-02-10,15,Kamis,0
2011-02-10,16,Kamis,4
2011-02-10,17,Kamis,6
2011-02-10,18,Kamis,3
2011-02-10,19,Kamis,2
2011-02-10,20,Kamis,4
2011-02-10,21,Kamis,2
2011-02-10,22,Kamis,4
2011-02-10,23,Kamis,1
2011-02-11,0,Jumat,2
2011-02-11,1,Jumat,1
2011-02-11,2,Jumat,0
2011-02-11,5,Jumat,0
2011-02-11,6,Jumat,1
2011-02-11,7,Jumat,1
2011-02-11,8,Jumat,4
2011-02-11,9,Jumat,8
2011-02-11,10,Jumat,5
2011-02-11,11,Jumat,12
2011-02-11,12,Jumat,7
2011-02-11,13,Jumat,21
2011-02-11,14,Jumat,17
2011-02-11,15,Jumat,12
2011-02-11,16,Jumat,14
2011-02-11,17,Jumat,18
2011-02-11,18,Jumat,9
2011-02-11,19,Jumat,7
2011-02-11,20,Jumat,2
2011-02-11,21,Jumat,1
2011-02-11,22,Jumat,2
2011-02-11,23,Jumat,5
2011-02-12,0,Sabtu,3
2011-02-12,1,Sabtu,2
2011-02-12,2,Sabtu,2
2011-02-12,3,Sabtu,3
2011-02-12,4,Sabtu,0
2011-02-12,5,Sabtu,0
2011-02-12,6,Sabtu,1
2011-02-12,7,Sabtu,2
2011-02-12,8,Sabtu,2
2011-02-12,9,Sabtu,5
2011-02-12,10,Sabtu,13
2011-02-12,11,Sabtu,30
2011-02-12,12,Sabtu,27
2011-02-12,13,Sabtu,32
2011-02-12,14,Sabtu,30
2011-02-12,15,Sabtu,47
2011-02-12,16,Sabtu,42
2011-02-12,17,Sabtu,24
2011-02-12,18,Sabtu,4
2011-02-12,19,Sabtu,2
2011-02-12,20,Sabtu,1
2011-02-12,21,Sabtu,9
2011-02-12,22,Sabtu,6
2011-02-12,23,Sabtu,1
2011-02-13,0,Minggu,5
2011-02-13,1,Minggu,1
2011-02-13,2,Minggu,1
2011-02-13,3,Minggu,4
2011-02-13,4,Minggu,0
2011-02-13,6,Minggu,2
2011-02-13,7,Minggu,0
2011-02-13,8,Minggu,1
2011-02-13,9,Minggu,12
2011-02-13,10,Minggu,19
2011-02-13,11,Minggu,26
2011-02-13,12,Minggu,58
2011-02-13,13,Minggu,62
2011-02-13,14,Minggu,51
2011-02-13,15,Minggu,40
2011-02-13,16,Minggu,28
2011-02-13,17,Minggu,30
2011-02-13,18,Minggu,17
2011-02-13,19,Minggu,11
2011-02-13,20,Minggu,15
2011-02-13,21,Minggu,6
2011-02-13,22,Minggu,5
2011-02-13,23,Minggu,3
2011-02-14,0,Senin,3
2011-02-14,1,Senin,1
2011-02-14,2,Senin,0
2011-02-14,3,Senin,1
2011-02-14,4,Senin,0
2011-02-14,5,Senin,0
2011-02-14,6,Senin,1
2011-02-14,7,Senin,2
2011-02-14,8,Senin,7
2011-02-14,9,Senin,8
2011-02-14,10,Senin,9
2011-02-14,11,Senin,10
2011-02-14,12,Senin,27
2011-02-14,13,Senin,27
2011-02-14,14,Senin,14
2011-02-14,15,Senin,19
2011-02-14,16,Senin,16
2011-02-14,17,Senin,25
2011-02-14,18,Senin,11
2011-02-14,19,Senin,12
2011-02-14,20,Senin,5
2011-02-14,21,Senin,8
2011-02-14,22,Senin,1
2011-02-14,23,Senin,1
2011-02-15,0,Selasa,7
2011-02-15,1,Selasa,0
2011-02-15,2,Selasa,1
2011-02-15,4,Selasa,0
2011-02-15,5,Selasa,0
2011-02-15,6,Selasa,0
2011-02-15,7,Selasa,2
2011-02-15,8,Selasa,10
2011-02-15,9,Selasa,2
2011-02-15,10,Selasa,5
2011-02-15,11,Selasa,11
2011-02-15,12,Selasa,6
2011-02-15,13,Selasa,14
2011-02-15,14,Selasa,10
2011-02-15,15,Selasa,11
2011-02-15,16,Selasa,21
2011-02-15,17,Selasa,15
2011-02-15,18,Selasa,14
2011-02-15,19,Selasa,3
2011-02-15,20,Selasa,3
2011-02-15,21,Selasa,5
2011-02-15,22,Selasa,0
2011-02-15,23,Selasa,0
2011-02-16,0,Rabu,0
2011-02-16,1,Rabu,0
2011-02-16,3,Rabu,0
2011-02-16,4,Rabu,0
2011-02-16,5,Rabu,0
2011-02-16,6,Rabu,1
2011-02-16,7,Rabu,5
2011-02-16,8,Rabu,6
2011-02-16,9,Rabu,2
2011-02-16,10,Rabu,14
2011-02-16,11,Rabu,7
2011-02-16,12,Rabu,14
2011-02-16,13,Rabu,13
2011-02-16,14,Rabu,17
2011-02-16,15,Rabu,35
2011-02-16,16,Rabu,26
2011-02-16,17,Rabu,11
2011-02-16,18,Rabu,20
2011-02-16,19,Rabu,18
2011-02-16,20,Rabu,10
2011-02-16,21,Rabu,5
2011-02-16,22,Rabu,12
2011-02-16,23,Rabu,2
2011-02-17,0,Kamis,1
2011-02-17,1,Kamis,0
2011-02-17,2,Kamis,2
2011-02-17,3,Kamis,3
2011-02-17,4,Kamis,3
2011-02-17,5,Kamis,1
2011-02-17,6,Kamis,3
2011-02-17,7,Kamis,7
2011-02-17,8,Kamis,18
2011-02-17,9,Kamis,16
2011-02-17,10,Kamis,18
2011-02-17,11,Kamis,19
2011-02-17,12,Kamis,15
2011-02-17,13,Kamis,15
2011-02-17,14,Kamis,26
2011-02-17,15,Kamis,15
2011-02-17,16,Kamis,29
2011-02-17,17,Kamis,18
2011-02-17,18,Kamis,11
2011-02-17,19,Kamis,14
2011-02-17,20,Kamis,8
2011-02-17,21,Kamis,5
2011-02-17,22,Kamis,8
2011-02-17,23,Kamis,4
2011-02-18,0,Jumat,12
2011-02-18,1,Jumat,1
2011-02-18,2,Jumat,2
2011-02-18,3,Jumat,2
2011-02-18,4,Jumat,0
2011-02-18,5,Jumat,1
2011-02-18,6,Jumat,2
2011-02-18,7,Jumat,8
2011-02-18,8,Jumat,26
2011-02-18,9,Jumat,15
2011-02-18,10,Jumat,17
2011-02-18,11,Jumat,31
2011-02-18,12,Jumat,59
2011-02-18,13,Jumat,45
2011-02-18,14,Jumat,73
2011-02-18,15,Jumat,55
2011-02-18,16,Jumat,68
2011-02-18,17,Jumat,52
2011-02-18,18,Jumat,29
2011-02-18,19,Jumat,16
2011-02-18,20,Jumat,19
2011-02-18,21,Jumat,11
2011-02-18,22,Jumat,19
2011-02-18,23,Jumat,16
2011-02-19,0,Sabtu,6
2011-02-19,1,Sabtu,10
2011-02-19,2,Sabtu,3
2011-02-19,3,Sabtu,0
2011-02-19,4,Sabtu,0
2011-02-19,5,Sabtu,0
2011-02-19,6,Sabtu,3
2011-02-19,7,Sabtu,6
2011-02-19,8,Sabtu,9
2011-02-19,9,Sabtu,18
2011-02-19,10,Sabtu,34
2011-02-19,11,Sabtu,47
2011-02-19,12,Sabtu,38
2011-02-19,13,Sabtu,52
2011-02-19,14,Sabtu,102
2011-02-19,15,Sabtu,84
2011-02-19,16,Sabtu,39
2011-02-19,17,Sabtu,36
2011-02-19,18,Sabtu,21
2011-02-19,19,Sabtu,5
2011-02-19,20,Sabtu,9
2011-02-19,21,Sabtu,4
2011-02-19,22,Sabtu,2
2011-02-19,23,Sabtu,4
2011-02-20,0,Minggu,3
2011-02-20,1,Minggu,5
2011-02-20,2,Minggu,0
2011-02-20,3,Minggu,9
2011-02-20,4,Minggu,0
2011-02-20,6,Minggu,1
2011-02-20,7,Minggu,0
2011-02-20,8,Minggu,2
2011-02-20,9,Minggu,7
2011-02-20,10,Minggu,34
2011-02-20,11,Minggu,72
2011-02-20,12,Minggu,62
2011-02-20,13,Minggu,76
2011-02-20,14,Minggu,108
2011-02-20,15,Minggu,66
2011-02-20,16,Minggu,59
2011-02-20,17,Minggu,60
2011-02-20,18,Minggu,30
2011-02-20,19,Minggu,3
2011-02-20,20,Minggu,12
2011-02-20,21,Minggu,17
2011-02-20,22,Minggu,4
2011-02-20,23,Minggu,9
2011-02-21,0,Senin,7
2011-02-21,1,Senin,2
2011-02-21,2,Senin,1
2011-02-21,3,Senin,2
2011-02-21,4,Senin,1
2011-02-21,5,Senin,1
2011-02-21,6,Senin,2
2011-02-21,7,Senin,3
2011-02-21,8,Senin,7
2011-02-21,9,Senin,11
2011-02-21,10,Senin,29
2011-02-21,11,Senin,20
2011-02-21,12,Senin,26
2011-02-21,13,Senin,28
2011-02-21,14,Senin,15
2011-02-21,15,Senin,11
2011-02-21,16,Senin,8
2011-02-21,17,Senin,18
2011-02-21,18,Senin,2
2011-02-21,19,Senin,0
2011-02-21,20,Senin,0
2011-02-21,21,Senin,1
2011-02-21,22,Senin,0
2011-02-21,23,Senin,0
2011-02-22,6,Selasa,0
2011-02-22,7,Selasa,0
2011-02-22,8,Selasa,7
2011-02-22,9,Selasa,5
2011-02-22,10,Selasa,0
2011-02-22,11,Selasa,7
2011-02-22,12,Selasa,7
2011-02-22,13,Selasa,3
2011-02-22,14,Selasa,9
2011-02-22,15,Selasa,2
2011-02-22,16,Selasa,7
2011-02-22,17,Selasa,8
2011-02-22,18,Selasa,6
2011-02-22,19,Selasa,4
2011-02-22,20,Selasa,3
2011-02-22,21,Selasa,2
2011-02-22,22,Selasa,1
2011-02-22,23,Selasa,3
2011-02-23,0,Rabu,0
2011-02-23,1,Rabu,0
2011-02-23,2,Rabu,0
2011-02-23,3,Rabu,0
2011-02-23,5,Rabu,0
2011-02-23,6,Rabu,0
2011-02-23,7,Rabu,2
2011-02-23,8,Rabu,8
2011-02-23,9,Rabu,9
2011-02-23,10,Rabu,4
2011-02-23,11,Rabu,16
2011-02-23,12,Rabu,11
2011-02-23,13,Rabu,9
2011-02-23,14,Rabu,17
2011-02-23,15,Rabu,18
2011-02-23,16,Rabu,15
2011-02-23,17,Rabu,15
2011-02-23,18,Rabu,3
2011-02-23,19,Rabu,6
2011-02-23,20,Rabu,2
2011-02-23,21,Rabu,2
2011-02-23,22,Rabu,1
2011-02-23,23,Rabu,1
2011-02-24,0,Kamis,0
2011-02-24,1,Kamis,0
2011-02-24,2,Kamis,0
2011-02-24,3,Kamis,0
2011-02-24,5,Kamis,1
2011-02-24,6,Kamis,0
2011-02-24,7,Kamis,0
2011-02-24,8,Kamis,8
2011-02-24,9,Kamis,4
2011-02-24,10,Kamis,8
2011-02-24,11,Kamis,8
2011-02-24,12,Kamis,10
2011-02-24,13,Kamis,16
2011-02-24,14,Kamis,2
2011-02-24,15,Kamis,5
2011-02-24,16,Kamis,4
2011-02-24,17,Kamis,9
2011-02-24,18,Kamis,5
2011-02-24,19,Kamis,3
2011-02-24,20,Kamis,2
2011-02-24,21,Kamis,7
2011-02-24,22,Kamis,5
2011-02-24,23,Kamis,3
2011-02-25,0,Jumat,1
2011-02-25,1,Jumat,1
2011-02-25,2,Jumat,0
2011-02-25,3,Jumat,1
2011-02-25,5,Jumat,1
2011-02-25,6,Jumat,0
2011-02-25,7,Jumat,1
2011-02-25,8,Jumat,3
2011-02-25,9,Jumat,3
2011-02-25,10,Jumat,7
2011-02-25,11,Jumat,9
2011-02-25,12,Jumat,20
2011-02-25,13,Jumat,6
2011-02-25,14,Jumat,14
2011-02-25,15,Jumat,5
2011-02-25,16,Jumat,11
2011-02-25,17,Jumat,8
2011-02-25,18,Jumat,7
2011-02-25,19,Jumat,4
2011-02-25,20,Jumat,2
2011-02-25,21,Jumat,7
2011-02-25,22,Jumat,7
2011-02-25,23,Jumat,2
2011-02-26,0,Sabtu,3
2011-02-26,1,Sabtu,2
2011-02-26,2,Sabtu,3
2011-02-26,3,Sabtu,1
2011-02-26,4,Sabtu,1
2011-02-26,5,Sabtu,1
2011-02-26,6,Sabtu,1
2011-02-26,7,Sabtu,1
2011-02-26,8,Sabtu,2
2011-02-26,9,Sabtu,9
2011-02-26,10,Sabtu,14
2011-02-26,11,Sabtu,26
2011-02-26,12,Sabtu,45
2011-02-26,13,Sabtu,38
2011-02-26,14,Sabtu,57
2011-02-26,15,Sabtu,40
2011-02-26,16,Sabtu,41
2011-02-26,17,Sabtu,53
2011-02-26,18,Sabtu,26
2011-02-26,19,Sabtu,30
2011-02-26,20,Sabtu,8
2011-02-26,21,Sabtu,9
2011-02-26,22,Sabtu,8
2011-02-26,23,Sabtu,5
2011-02-27,0,Minggu,8
2011-02-27,1,Minggu,7
2011-02-27,2,Minggu,2
2011-02-27,3,Minggu,3
2011-02-27,4,Minggu,0
2011-02-27,6,Minggu,2
2011-02-27,7,Minggu,6
2011-02-27,8,Minggu,9
2011-02-27,9,Minggu,17
2011-02-27,10,Minggu,24
2011-02-27,11,Minggu,33
2011-02-27,12,Minggu,61
2011-02-27,13,Minggu,90
2011-02-27,14,Minggu,105
2011-02-27,15,Minggu,98
2011-02-27,16,Minggu,98
2011-02-27,17,Minggu,66
2011-02-27,18,Minggu,24
2011-02-27,19,Minggu,16
2011-02-27,20,Minggu,9
2011-02-27,21,Minggu,8
2011-02-27,22,Minggu,2
2011-02-27,23,Minggu,6
2011-02-28,0,Senin,5
2011-02-28,1,Senin,1
2011-02-28,3,Senin,0
2011-02-28,5,Senin,1
2011-02-28,6,Senin,1
2011-02-28,7,Senin,2
2011-02-28,8,Senin,13
2011-02-28,9,Senin,15
2011-02-28,10,Senin,13
2011-02-28,11,Senin,13
2011-02-28,12,Senin,0
2011-02-28,13,Senin,1
2011-02-28,14,Senin,1
2011-02-28,15,Senin,0
2011-02-28,16,Senin,2
2011-02-28,17,Senin,2
2011-02-28,18,Senin,4
2011-02-28,19,Senin,1
2011-02-28,20,Senin,0
2011-02-28,21,Senin,2
2011-02-28,22,Senin,4
2011-02-28,23,Senin,0
2011-03-01,0,Selasa,0
2011-03-01,1,Selasa,0
2011-03-01,2,Selasa,0
2011-03-01,3,Selasa,0
2011-03-01,4,Selasa,0
2011-03-01,5,Selasa,1
2011-03-01,6,Selasa,0
2011-03-01,7,Selasa,2
2011-03-01,8,Selasa,10
2011-03-01,9,Selasa,8
2011-03-01,10,Selasa,13
2011-03-01,11,Selasa,8
2011-03-01,12,Selasa,6
2011-03-01,13,Selasa,13
2011-03-01,14,Selasa,18
2011-03-01,15,Selasa,7
2011-03-01,16,Selasa,10
2011-03-01,17,Selasa,12
2011-03-01,18,Selasa,10
2011-03-01,19,Selasa,4
2011-03-01,20,Selasa,2
2011-03-01,21,Selasa,8
2011-03-01,22,Selasa,3
2011-03-01,23,Selasa,2
2011-03-02,0,Rabu,3
2011-03-02,1,Rabu,0
2011-03-02,2,Rabu,0
2011-03-02,3,Rabu,3
2011-03-02,4,Rabu,1
2011-03-02,5,Rabu,0
2011-03-02,6,Rabu,1
2011-03-02,7,Rabu,2
2011-03-02,8,Rabu,13
2011-03-02,9,Rabu,7
2011-03-02,10,Rabu,11
2011-03-02,11,Rabu,8
2011-03-02,12,Rabu,20
2011-03-02,13,Rabu,35
2011-03-02,14,Rabu,21
2011-03-02,15,Rabu,19
2011-03-02,16,Rabu,27
2011-03-02,17,Rabu,30
2011-03-02,18,Rabu,8
2011-03-02,19,Rabu,6
2011-03-02,20,Rabu,9
2011-03-02,21,Rabu,3
2011-03-02,22,Rabu,4
2011-03-02,23,Rabu,0
2011-03-03,0,Kamis,3
2011-03-03,1,Kamis,0
2011-03-03,2,Kamis,1
2011-03-03,3,Kamis,0
2011-03-03,4,Kamis,0
2011-03-03,5,Kamis,1
2011-03-03,6,Kamis,1
2011-03-03,7,Kamis,1
2011-03-03,8,Kamis,4
2011-03-03,9,Kamis,10
2011-03-03,10,Kamis,7
2011-03-03,11,Kamis,10
2011-03-03,12,Kamis,7
2011-03-03,13,Kamis,13
2011-03-03,14,Kamis,18
2011-03-03,15,Kamis,6
2011-03-03,16,Kamis,6
2011-03-03,17,Kamis,17
2011-03-03,18,Kamis,6
2011-03-03,19,Kamis,5
2011-03-03,20,Kamis,1
2011-03-03,21,Kamis,3
2011-03-03,22,Kamis,3
2011-03-03,23,Kamis,0
2011-03-04,0,Jumat,0
2011-03-04,1,Jumat,0
2011-03-04,2,Jumat,0
2011-03-04,3,Jumat,0
2011-03-04,4,Jumat,1
2011-03-04,5,Jumat,0
2011-03-04,6,Jumat,1
2011-03-04,7,Jumat,0
2011-03-04,8,Jumat,6
2011-03-04,9,Jumat,12
2011-03-04,10,Jumat,10
2011-03-04,11,Jumat,16
2011-03-04,12,Jumat,10
2011-03-04,13,Jumat,13
2011-03-04,14,Jumat,30
2011-03-04,15,Jumat,31
2011-03-04,16,Jumat,17
2011-03-04,17,Jumat,22
2011-03-04,18,Jumat,15
2011-03-04,19,Jumat,5
2011-03-04,20,Jumat,9
2011-03-04,21,Jumat,6
2011-03-04,22,Jumat,4
2011-03-04,23,Jumat,6
2011-03-05,0,Sabtu,4
2011-03-05,1,Sabtu,5
2011-03-05,2,Sabtu,5
2011-03-05,3,Sabtu,0
2011-03-05,4,Sabtu,0
2011-03-05,5,Sabtu,0
2011-03-05,6,Sabtu,1
2011-03-05,7,Sabtu,5
2011-03-05,8,Sabtu,11
2011-03-05,9,Sabtu,15
2011-03-05,10,Sabtu,34
2011-03-05,11,Sabtu,43
2011-03-05,12,Sabtu,46
2011-03-05,13,Sabtu,60
2011-03-05,14,Sabtu,80
2011-03-05,15,Sabtu,83
2011-03-05,16,Sabtu,74
2011-03-05,17,Sabtu,60
2011-03-05,18,Sabtu,37
2011-03-05,19,Sabtu,27
2011-03-05,20,Sabtu,12
2011-03-05,21,Sabtu,12
2011-03-05,22,Sabtu,16
2011-03-05,23,Sabtu,10
2011-03-06,0,Minggu,11
2011-03-06,1,Minggu,12
2011-03-06,2,Minggu,5
2011-03-06,3,Minggu,2
2011-03-06,4,Minggu,0
2011-03-06,6,Minggu,1
2011-03-06,7,Minggu,0
2011-03-06,8,Minggu,1
2011-03-06,9,Minggu,4
2011-03-06,10,Minggu,4
2011-03-06,11,Minggu,18
2011-03-06,12,Minggu,10
2011-03-06,13,Minggu,22
2011-03-06,14,Minggu,12
2011-03-06,15,Minggu,3
2011-03-06,16,Minggu,3
2011-03-06,17,Minggu,2
2011-03-06,18,Minggu,0
2011-03-06,19,Minggu,0
2011-03-06,20,Minggu,3
2011-03-06,21,Minggu,1
2011-03-06,22,Minggu,0
2011-03-06,23,Minggu,0
2011-03-07,0,Senin,0
2011-03-07,1,Senin,0
2011-03-07,3,Senin,0
2011-03-07,4,Senin,1
2011-03-07,5,Senin,0
2011-03-07,6,Senin,3
2011-03-07,7,Senin,3
2011-03-07,8,Senin,11
2011-03-07,9,Senin,5
2011-03-07,10,Senin,15
2011-03-07,11,Senin,19
2011-03-07,12,Senin,28
2011-03-07,13,Senin,16
2011-03-07,14,Senin,21
2011-03-07,15,Senin,32
2011-03-07,16,Senin,26
2011-03-07,17,Senin,27
2011-03-07,18,Senin,19
2011-03-07,19,Senin,11
2011-03-07,20,Senin,5
2011-03-07,21,Senin,1
2011-03-07,22,Senin,1
2011-03-07,23,Senin,0
2011-03-08,0,Selasa,1
2011-03-08,1,Selasa,0
2011-03-08,2,Selasa,1
2011-03-08,3,Selasa,5
2011-03-08,4,Selasa,0
2011-03-08,5,Selasa,2
2011-03-08,6,Selasa,3
2011-03-08,7,Selasa,9
2011-03-08,8,Selasa,10
2011-03-08,9,Selasa,11
2011-03-08,10,Selasa,25
2011-03-08,11,Selasa,26
2011-03-08,12,Selasa,29
2011-03-08,13,Selasa,25
2011-03-08,14,Selasa,16
2011-03-08,15,Selasa,35
2011-03-08,16,Selasa,26
2011-03-08,17,Selasa,39
2011-03-08,18,Selasa,21
2011-03-08,19,Selasa,9
2011-03-08,20,Selasa,2
2011-03-08,21,Selasa,7
2011-03-08,22,Selasa,11
2011-03-08,23,Selasa,3
2011-03-09,0,Rabu,0
2011-03-09,1,Rabu,0
2011-03-09,2,Rabu,1
2011-03-09,3,Rabu,1
2011-03-09,4,Rabu,0
2011-03-09,5,Rabu,1
2011-03-09,6,Rabu,5
2011-03-09,7,Rabu,18
2011-03-09,8,Rabu,11
2011-03-09,9,Rabu,5
2011-03-09,10,Rabu,8
2011-03-09,11,Rabu,15
2011-03-09,12,Rabu,14
2011-03-09,13,Rabu,17
2011-03-09,14,Rabu,10
2011-03-09,15,Rabu,15
2011-03-09,16,Rabu,10
2011-03-09,17,Rabu,18
2011-03-09,18,Rabu,12
2011-03-09,19,Rabu,11
2011-03-09,20,Rabu,4
2011-03-09,21,Rabu,10
2011-03-09,22,Rabu,4
2011-03-09,23,Rabu,1
2011-03-10,0,Kamis,3
2011-03-10,1,Kamis,0
2011-03-10,2,Kamis,0
2011-03-10,5,Kamis,1
2011-03-10,6,Kamis,0
2011-03-10,7,Kamis,1
2011-03-10,8,Kamis,1
2011-03-10,9,Kamis,1
2011-03-10,10,Kamis,0
2011-03-10,11,Kamis,6
2011-03-10,12,Kamis,4
2011-03-10,13,Kamis,1
2011-03-10,14,Kamis,0
2011-03-10,15,Kamis,3
2011-03-10,16,Kamis,1
2011-03-10,17,Kamis,2
2011-03-10,18,Kamis,2
2011-03-10,19,Kamis,5
2011-03-10,20,Kamis,9
2011-03-10,21,Kamis,1
2011-03-10,22,Kamis,4
2011-03-10,23,Kamis,1
2011-03-11,0,Jumat,0
2011-03-11,1,Jumat,0
2011-03-11,2,Jumat,2
2011-03-11,3,Jumat,0
2011-03-11,5,Jumat,1
2011-03-11,6,Jumat,1
2011-03-11,7,Jumat,10
2011-03-11,8,Jumat,15
2011-03-11,9,Jumat,13
2011-03-11,10,Jumat,18
2011-03-11,11,Jumat,14
2011-03-11,12,Jumat,15
2011-03-11,13,Jumat,15
2011-03-11,14,Jumat,25
2011-03-11,15,Jumat,21
2011-03-11,16,Jumat,18
2011-03-11,17,Jumat,23
2011-03-11,18,Jumat,19
2011-03-11,19,Jumat,7
2011-03-11,20,Jumat,6
2011-03-11,21,Jumat,10
2011-03-11,22,Jumat,11
2011-03-11,23,Jumat,3
2011-03-12,0,Sabtu,4
2011-03-12,1,Sabtu,3
2011-03-12,2,Sabtu,0
2011-03-12,3,Sabtu,1
2011-03-12,4,Sabtu,0
2011-03-12,5,Sabtu,0
2011-03-12,6,Sabtu,2
2011-03-12,7,Sabtu,4
2011-03-12,8,Sabtu,9
2011-03-12,9,Sabtu,25
2011-03-12,10,Sabtu,21
2011-03-12,11,Sabtu,36
2011-03-12,12,Sabtu,51
2011-03-12,13,Sabtu,62
2011-03-12,14,Sabtu,70
2011-03-12,15,Sabtu,81
2011-03-12,16,Sabtu,100
2011-03-12,17,Sabtu,99
2011-03-12,18,Sabtu,54
2011-03-12,19,Sabtu,26
2011-03-12,20,Sabtu,22
2011-03-12,21,Sabtu,36
2011-03-12,22,Sabtu,7
2011-03-12,23,Sabtu,11
2011-03-13,0,Minggu,3
2011-03-13,1,Minggu,10
2011-03-13,3,Minggu,6
2011-03-13,4,Minggu,4
2011-03-13,5,Minggu,0
2011-03-13,6,Minggu,0
2011-03-13,7,Minggu,2
2011-03-13,8,Minggu,11
2011-03-13,9,Minggu,8
2011-03-13,10,Minggu,36
2011-03-13,11,Minggu,88
2011-03-13,12,Minggu,74
2011-03-13,13,Minggu,97
2011-03-13,14,Minggu,144
2011-03-13,15,Minggu,149
2011-03-13,16,Minggu,124
2011-03-13,17,Minggu,98
2011-03-13,18,Minggu,55
2011-03-13,19,Minggu,28
2011-03-13,20,Minggu,23
2011-03-13,21,Minggu,9
2011-03-13,22,Minggu,8
2011-03-13,23,Minggu,5
2011-03-14,0,Senin,4
2011-03-14,1,Senin,0
2011-03-14,2,Senin,0
2011-03-14,3,Senin,0
2011-03-14,5,Senin,0
2011-03-14,6,Senin,1
2011-03-14,7,Senin,4
2011-03-14,8,Senin,24
2011-03-14,9,Senin,13
2011-03-14,10,Senin,27
2011-03-14,11,Senin,26
2011-03-14,12,Senin,40
2011-03-14,13,Senin,24
2011-03-14,14,Senin,27
2011-03-14,15,Senin,24
2011-03-14,16,Senin,27
2011-03-14,17,Senin,42
2011-03-14,18,Senin,25
2011-03-14,19,Senin,17
2011-03-14,20,Senin,23
2011-03-14,21,Senin,5
2011-03-14,22,Senin,4
2011-03-14,23,Senin,2
2011-03-15,0,Selasa,7
2011-03-15,1,Selasa,4
2011-03-15,2,Selasa,1
2011-03-15,4,Selasa,1
2011-03-15,5,Selasa,0
2011-03-15,6,Selasa,3
2011-03-15,7,Selasa,10
2011-03-15,8,Selasa,23
2011-03-15,9,Selasa,10
2011-03-15,10,Selasa,22
2011-03-15,11,Selasa,27
2011-03-15,12,Selasa,32
2011-03-15,13,Selasa,23
2011-03-15,14,Selasa,14
2011-03-15,15,Selasa,24
2011-03-15,16,Selasa,21
2011-03-15,17,Selasa,22
2011-03-15,18,Selasa,18
2011-03-15,19,Selasa,14
2011-03-15,20,Selasa,9
2011-03-15,21,Selasa,2
2011-03-15,22,Selasa,1
2011-03-15,23,Selasa,1
2011-03-16,0,Rabu,0
2011-03-16,1,Rabu,1
2011-03-16,3,Rabu,1
2011-03-16,4,Rabu,0
2011-03-16,5,Rabu,0
2011-03-16,6,Rabu,1
2011-03-16,7,Rabu,10
2011-03-16,8,Rabu,26
2011-03-16,9,Rabu,10
2011-03-16,10,Rabu,19
2011-03-16,11,Rabu,13
2011-03-16,12,Rabu,23
2011-03-16,13,Rabu,18
2011-03-16,14,Rabu,33
2011-03-16,15,Rabu,22
2011-03-16,16,Rabu,30
2011-03-16,17,Rabu,37
2011-03-16,18,Rabu,26
2011-03-16,19,Rabu,18
2011-03-16,20,Rabu,10
2011-03-16,21,Rabu,3
2011-03-16,22,Rabu,11
2011-03-16,23,Rabu,9
2011-03-17,0,Kamis,4
2011-03-17,1,Kamis,1
2011-03-17,2,Kamis,3
2011-03-17,3,Kamis,1
2011-03-17,4,Kamis,0
2011-03-17,5,Kamis,0
2011-03-17,6,Kamis,4
2011-03-17,7,Kamis,12
2011-03-17,8,Kamis,17
2011-03-17,9,Kamis,23
2011-03-17,10,Kamis,9
2011-03-17,11,Kamis,20
2011-03-17,12,Kamis,24
2011-03-17,13,Kamis,26
2011-03-17,14,Kamis,32
2011-03-17,15,Kamis,30
2011-03-17,16,Kamis,34
2011-03-17,17,Kamis,48
2011-03-17,18,Kamis,50
2011-03-17,19,Kamis,18
2011-03-17,20,Kamis,25
2011-03-17,21,Kamis,19
2011-03-17,22,Kamis,17
2011-03-17,23,Kamis,7
2011-03-18,0,Jumat,5
2011-03-18,1,Jumat,4
2011-03-18,2,Jumat,5
2011-03-18,3,Jumat,1
2011-03-18,5,Jumat,2
2011-03-18,6,Jumat,1
2011-03-18,7,Jumat,11
2011-03-18,8,Jumat,24
2011-03-18,9,Jumat,18
2011-03-18,10,Jumat,43
